zip,lat,lng,sumprecipitation,average summer temp
24317,36.60138,-80.6688,0.1577358221,
24318,37.00047,-81.3866,0.1473066386,
24319,36.76048,-81.6578,0.1472564903,
24322,36.80534,-81.1195,0.1436004619,
24323,36.86513,-81.1997,0.1436004619,
24324,36.97461,-80.7884,0.1492554858,
24325,36.80918,-80.6061,0.1518660873,
24326,36.72771,-81.1963,0.1420780078,
24327,36.77357,-81.8297,0.1531642059,
24328,36.66185,-80.6938,0.1577358221,
24330,36.72375,-81.0247,0.1420780078,
24333,36.64057,-80.9292,0.1531414231,
24340,36.75267,-81.7589,0.1509327213,
24343,36.76612,-80.7005,0.1518660873,
24347,36.95958,-80.656,0.1518660873,
24348,36.63897,-81.1739,0.1420780078,
24350,36.81109,-81.0176,0.1436004619,
24351,36.58081,-80.7659,0.1531414231,
24352,36.71547,-80.5344,0.1577358221,
24354,36.82159,-81.54,0.1475278457,
24360,36.93917,-80.9023,0.1492554858,
24361,36.76672,-81.8455,0.1531642059,
24363,36.6137,-81.4008,0.1413960025,
24366,37.26426,-81.1032,0.1508956487,
24368,36.89283,-81.3,0.1451291884,
24370,36.91345,-81.6911,0.1475278457,
24374,36.79129,-81.2018,0.1436004619,
24375,36.77128,-81.3903,0.1451291884,
24377,37.00206,-81.5696,0.1512294332,
24378,36.69126,-81.4294,0.1413960025,
24380,36.85672,-80.5018,0.1531877038,
24381,36.72453,-80.8392,0.1531414231,
24382,36.95702,-81.1065,0.1436004619,
24401,38.13257,-79.0885,0.1437154092,
24411,38.11784,-79.3305,0.147390034,
24412,38.05774,-79.831,0.1482900863,
24413,38.50753,-79.5593,0.1534048256,
24415,37.91099,-79.3113,0.1403651401,
24416,37.72892,-79.3553,0.1417382866,
24421,38.26389,-79.2002,0.1469820684,
24422,37.83041,-79.7513,0.1409984924,
24426,37.76589,-80.0693,0.1462505842,
24430,38.076,-79.3418,0.147390034,
24431,38.16897,-78.8392,0.1393381136,
24432,38.17639,-79.4385,0.147390034,
24433,38.41817,-79.4646,0.1449153341,
24435,37.86716,-79.3066,0.1403651401,
24437,38.2116,-78.933,0.1393381136,
24439,38.01151,-79.4736,0.147003521,
24440,37.99595,-79.1657,0.1423314287,
24441,38.22823,-78.8109,0.1393381136,
24442,38.35971,-79.3903,0.1449153341,
24445,37.96615,-79.8801,0.1417182177,
24448,37.79836,-79.79,0.1417182177,
24450,37.77883,-79.5389,0.140063106,
24457,37.79379,-79.8701,0.1417182177,
24458,38.33066,-79.512,0.1508107682,
24459,38.02955,-79.2862,0.147390034,
24460,38.02237,-79.6505,0.1446336833,
24464,37.86082,-79.104,0.1416504115,
24465,38.39611,-79.6464,0.1510632741,
24467,38.2592,-78.9725,0.1423414588,
24469,38.20099,-78.9083,0.1393381136,
24471,38.30837,-78.7965,0.1427531712,
24472,37.93833,-79.2219,0.1416504115,
24473,37.9129,-79.4105,0.1403651401,
24474,37.80504,-79.8473,0.1417182177,
24476,37.97231,-79.22,0.1416504115,
24477,38.00416,-79.0437,0.1430579384,
24479,38.15353,-79.2399,0.1440620028,
24482,38.20502,-78.9971,0.1409842636,
24483,37.81484,-79.2256,0.1416504115,
24484,38.1448,-79.8201,0.1482900863,
24485,38.27521,-79.3317,0.1449153341,
24486,38.29366,-78.9293,0.1427531712,
24487,38.20099,-79.5811,0.1446336833,
24501,37.35565,-79.1561,0.1485610848,
24502,37.35624,-79.2194,0.1485610848,
24503,37.45272,-79.2429,0.1475723486,
24504,37.36673,-79.0495,0.1485610848,
24515,37.35261,-79.1783,0.1485610848,
24517,37.14532,-79.2326,0.1548718388,
24520,36.58486,-79.0375,0.1709096774,
24521,37.63672,-79.0954,0.1455170254,
24522,37.37324,-78.7859,0.1435658852,
24523,37.3364,-79.5235,0.1462164601,
24526,37.55452,-79.4017,0.1417382866,
24527,36.7324,-79.3458,0.1721355816,
24528,37.07733,-78.8777,0.1483477588,
24529,36.62452,-78.64,0.168828542,
24530,36.80785,-79.6104,0.165212131,
24531,36.83922,-79.4433,0.167440249,
24534,36.87835,-78.7669,0.1623894677,
24536,37.48996,-79.321,0.1434112294,
24538,37.32908,-78.9537,0.1435658852,
24539,36.85376,-78.9073,0.1623894677,
24540,36.64235,-79.4247,0.1721355816,
24541,36.59072,-79.5157,0.1687739586,
24549,36.71584,-79.5063,0.1695472845,
24550,37.23493,-79.269,0.1519795741,
24551,37.36655,-79.3268,0.1435854559,
24553,37.54845,-78.8191,0.1421373611,
24554,37.13674,-79.0664,0.1548718388,
24555,37.6678,-79.4701,0.1417382866,
24556,37.38093,-79.4021,0.1435854559,
24557,36.9666,-79.304,0.167440249,
24558,36.77914,-78.9574,0.1623894677,
24562,37.70577,-78.6224,0.1413228363,
24563,37.06106,-79.2739,0.1519795741,
24565,36.85259,-79.1859,0.1678895141,
24566,36.72747,-79.2507,0.171558933,
24569,37.0463,-79.1213,0.1548718388,
24570,37.3486,-79.4272,0.1435854559,
24571,37.13671,-79.3798,0.1519795741,
24572,37.46514,-79.0963,0.1485610848,
24574,37.57589,-79.2471,0.144095972,
24577,36.93762,-78.9755,0.1623894677,
24578,37.66269,-79.5569,0.1394120107,
24579,37.58763,-79.5048,0.1401001331,
24580,36.58328,-78.68,0.168828542,
24581,37.65692,-78.8098,0.1421373611,
24586,36.60776,-79.2828,0.1721355816,
24588,37.26408,-79.1,0.1485729615,
24589,36.75528,-78.7556,0.1639059406,
24590,37.79353,-78.4777,0.142667862,
24592,36.67808,-78.9547,0.1674695551,
24593,37.32651,-78.9134,0.1435658852,
24594,36.64217,-79.185,0.1709096774,
24595,37.55904,-79.0842,0.1455170254,
24597,36.78553,-79.1095,0.1678895141,
24598,36.60521,-78.7828,0.1674695551,
24599,37.63289,-78.7245,0.1413228363,
24601,37.19068,-81.6405,0.1538140724,
24602,37.18383,-81.6576,0.1538140724,
24603,37.35607,-82.1914,0.1793544869,
24604,37.21088,-81.5438,0.1538140724,
24605,37.24093,-81.3612,0.1499585576,
24606,37.28814,-81.3918,0.1541433682,
24607,37.29498,-82.2653,0.1855054557,
24609,37.02955,-81.795,0.1583659997,
24612,37.09728,-81.8446,0.1583659997,
24613,37.262,-81.3385,0.153945866,
24614,37.31466,-82.0718,0.1793544869,
24620,37.43335,-82.0193,0.1793544869,
24622,37.22005,-81.7964,0.1583659997,
24630,37.17292,-81.4782,0.1493346423,
24631,37.2202,-81.9971,0.1627134521,
24634,37.27411,-81.9025,0.1675305585,
24635,37.30683,-81.3496,0.1541433682,
24637,37.05258,-81.7098,0.1538140724,
24639,37.17357,-81.9046,0.1583659997,
24641,37.11797,-81.808,0.1583659997,
24646,37.13751,-82.0298,0.1699263583,
24649,37.08303,-81.922,0.1583659997,
24651,37.07732,-81.5005,0.1516539487,
24656,37.1743,-82.1236,0.1699263583,
24657,37.22363,-81.8474,0.1583659997,
24701,37.29929,-81.2065,0.1508956487,
24712,37.46903,-81.0203,0.1508956487,
24714,37.47627,-81.1835,0.1508956487,
24715,37.33408,-81.3293,0.1541433682,
24716,37.53331,-81.3734,0.1583454524,
24719,37.48722,-81.3265,0.1542391979,
24724,37.33603,-81.3158,0.1541433682,
24726,37.52084,-81.3723,0.1583454524,
24729,37.44759,-81.247,0.1521170041,
24731,37.39733,-81.1516,0.1508956487,
24733,37.44986,-81.2009,0.1508956487,
24736,37.45045,-81.2959,0.1541433682,
24737,37.35042,-81.2606,0.1538902525,
24738,37.3032,-81.3201,0.1541433682,
24739,37.36784,-80.9949,0.1425832898,
24740,37.4042,-81.1021,0.1508956487,
24747,37.40182,-81.2273,0.1508956487,
24801,37.46841,-81.5554,0.1605107586,
24808,37.33142,-81.4105,0.1541433682,
24811,37.40881,-81.7538,0.1651354491,
24813,37.35954,-81.7249,0.1605107586,
24815,37.22036,-81.6303,0.1538140724,
24816,37.46139,-81.7052,0.1605107586,
24817,37.34206,-81.8172,0.1675305585,
24818,37.60809,-81.6228,0.1616824095,
24822,37.62908,-81.6876,0.1616824095,
24823,37.66761,-81.7411,0.1627430772,
24826,37.29212,-81.6241,0.1605107586,
24827,37.75186,-81.66,0.1631904263,
24828,37.49975,-81.6553,0.1610757659,
24830,37.33399,-81.558,0.1605107586,
24831,37.38943,-81.4409,0.1541433682,
24834,37.54313,-81.6609,0.1616824095,
24836,37.36846,-81.5491,0.1605107586,
24839,37.58216,-81.765,0.1698573336,
24843,37.48378,-81.7092,0.1605107586,
24844,37.48554,-81.787,0.1675305585,
24845,37.52643,-81.8004,0.1698573336,
24846,37.52611,-81.8918,0.1698573336,
24847,37.57339,-81.4146,0.1583454524,
24848,37.28206,-81.4341,0.1541433682,
24849,37.67435,-81.5585,0.1616824095,
24850,37.37807,-81.8852,0.1675305585,
24851,37.59922,-81.8381,0.1698573336,
24853,37.42924,-81.5169,0.1605107586,
24854,37.73997,-81.5789,0.1619289234,
24855,37.40882,-81.425,0.1541433682,
24857,37.69591,-81.6756,0.1616824095,
24860,37.65919,-81.5908,0.1616824095,
24861,37.36182,-81.3653,0.1541433682,
24862,37.47905,-81.9489,0.1675305585,
24866,37.25216,-81.5993,0.1578366805,
24867,37.60432,-81.4526,0.1583454524,
24868,37.42412,-81.4026,0.1541433682,
24869,37.56133,-81.8232,0.1698573336,
24870,37.73784,-81.532,0.1617726822,
24871,37.31693,-81.4855,0.1541433682,
24872,37.44986,-81.8932,0.1675305585,
24873,37.35734,-81.8742,0.1675305585,
24874,37.60201,-81.5307,0.1616824095,
24878,37.4321,-81.6309,0.1605107586,
24879,37.31639,-81.7673,0.1675305585,
24880,37.64679,-81.5319,0.1616824095,
24881,37.44435,-81.6879,0.1605107586,
24882,37.62771,-81.7662,0.1698573336,
24884,37.27943,-81.5505,0.1605107586,
24887,37.37808,-81.3866,0.1541433682,
24888,37.36195,-81.4888,0.1545409336,
24892,37.31691,-81.697,0.1605107586,
24894,37.25186,-81.6905,0.1577573552,
24895,37.37718,-81.5821,0.1605107586,
24898,37.58752,-81.575,0.1616824095,
24901,37.85298,-80.476,0.1472359171,
24910,37.74173,-80.6684,0.1428344501,
24915,38.4693,-79.7867,0.1541977828,
24916,37.82735,-80.5774,0.1509401719,
24918,37.51793,-80.7546,0.1431527554,
24920,38.58918,-79.7172,0.1539484513,
24924,38.19294,-80.1517,0.1741615216,
24925,37.72919,-80.3835,0.1399408539,
24927,38.38999,-79.965,0.1541977828,
24931,37.91471,-80.5936,0.1509401719,
24934,38.32836,-79.8927,0.1541977828,
24935,37.56362,-80.8034,0.1438816205,
24938,37.92516,-80.3808,0.1472359171,
24941,37.58824,-80.3577,0.1399408539,
24943,37.83632,-80.7271,0.1509401719,
24944,38.39926,-79.7711,0.1541977828,
24945,37.54113,-80.688,0.1414176092,
24946,38.17891,-80.2671,0.177528135,
24951,37.48358,-80.631,0.135767068,
24954,38.22932,-80.0744,0.1741615216,
24957,37.88729,-80.4083,0.1472359171,
24962,37.66029,-80.7204,0.1414176092,
24963,37.43743,-80.7762,0.1394549146,
24966,38.03345,-80.3528,0.177528135,
24970,37.73238,-80.4757,0.1399408539,
24974,37.65395,-80.4469,0.1399408539,
24976,37.66513,-80.5227,0.1414176092,
24977,37.90823,-80.6753,0.1509401719,
24981,37.63256,-80.7397,0.1416295583,
24983,37.59165,-80.5167,0.1414176092,
24984,37.48942,-80.4175,0.1367680095,
24985,37.59989,-80.6895,0.1414176092,
24986,37.91189,-80.1946,0.1462505842,
24991,38.00702,-80.4897,0.1716685273,
24993,37.66095,-80.6351,0.1414176092,
25002,38.13087,-81.2547,0.1776757051,
25003,38.25101,-81.7793,0.1852709798,
25005,38.58201,-81.2698,0.1868645648,
25007,37.8252,-81.4277,0.1628520643,
25008,37.95044,-81.3577,0.1628520643,
25009,38.19237,-81.713,0.1766936178,
25011,38.51169,-81.8363,0.1875966627,
25015,38.24293,-81.4923,0.1795927985,
25019,38.37663,-81.0896,0.1880877619,
25021,37.91587,-81.6848,0.1642959774,
25022,37.84157,-81.7924,0.1756749799,
25024,38.15744,-81.6266,0.1766936178,
25025,38.29378,-81.4018,0.1854876836,
25028,37.95598,-81.7254,0.1642959774,
25030,38.45028,-81.226,0.1880877619,
25031,38.14615,-81.2801,0.17846882,
25033,38.61095,-81.9251,0.1875813132,
25035,38.16339,-81.524,0.1766936178,
25036,38.19168,-81.2644,0.17846882,
25039,38.24642,-81.3652,0.1808636099,
25040,38.13673,-81.2439,0.176433198,
25043,38.44092,-80.9898,0.1953038984,
25044,37.91139,-81.3212,0.1628520643,
25045,38.45603,-81.3247,0.1854876836,
25047,37.9219,-81.7603,0.174601703,
25048,37.95442,-81.4466,0.1628520643,
25049,38.11954,-81.5732,0.1766936178,
25051,38.15885,-81.7093,0.1766936178,
25053,38.04725,-81.8763,0.18221344,
25054,38.12226,-81.4504,0.17846882,
25057,38.1078,-81.2378,0.1758977267,
25059,38.25422,-81.2153,0.1841715379,
25060,37.97058,-81.4729,0.1628520643,
25061,38.1751,-81.4334,0.17846882,
25062,37.87549,-81.4441,0.1628520643,
25063,38.57761,-80.9257,0.2006614317,
25064,38.37631,-81.7476,0.1865876858,
25067,38.20963,-81.4402,0.17846882,
25070,38.54667,-81.9318,0.1875813132,
25071,38.47732,-81.4676,0.1854876836,
25075,38.0526,-81.4292,0.17846882,
25076,37.86889,-81.937,0.1756749799,
25081,38.08235,-81.7688,0.18221344,
25082,38.60861,-82.0288,0.1839647924,
25083,38.06809,-81.3612,0.17846882,
25085,38.16762,-81.1887,0.1757876048,
25086,38.21326,-81.4124,0.17846882,
25088,38.37963,-81.2155,0.1880877619,
25090,38.15544,-81.2166,0.1757876048,
25093,37.9653,-81.6414,0.1642959774,
25102,38.16735,-81.3519,0.17846882,
25103,38.18207,-81.3823,0.17846882,
25106,38.77598,-82.0824,0.1828821808,
25107,38.22427,-81.6449,0.1766936178,
25108,37.9655,-81.8729,0.1756749799,
25109,38.53097,-81.8606,0.1875813132,
25110,38.21324,-81.3264,0.17846882,
25111,38.34841,-81.1259,0.1880877619,
25112,38.38103,-81.7663,0.1878602927,
25113,38.55741,-81.0334,0.1931337555,
25114,37.98199,-81.7986,0.1756749799,
25115,38.13065,-81.19,0.1757876048,
25118,38.11882,-81.3229,0.17846882,
25119,38.03362,-81.2749,0.17846882,
25121,37.91167,-81.8779,0.1756749799,
25123,38.73172,-81.9021,0.1875813132,
25124,38.62006,-81.7654,0.1875813132,
25125,38.31554,-81.1907,0.1880877619,
25126,38.19058,-81.3538,0.17846882,
25130,38.02776,-81.7455,0.1783264048,
25132,38.29328,-81.3344,0.1854876836,
25133,38.47976,-81.1183,0.1880877619,
25134,38.13596,-81.4855,0.17846882,
25136,38.15864,-81.3198,0.17846882,
25139,38.11038,-81.2874,0.17846882,
25140,37.86738,-81.4973,0.1633950702,
25141,38.6305,-81.0359,0.1931337555,
25142,38.15001,-81.7307,0.1766936178,
25143,38.42001,-81.8241,0.1878602927,
25148,38.03511,-81.537,0.1766936178,
25149,37.9558,-81.7745,0.1756749799,
25152,38.0411,-81.24,0.1760633547,
25154,38.11572,-81.7025,0.1766936178,
25156,38.41181,-81.4822,0.1854876836,
25159,38.50186,-81.7806,0.1876993228,
25160,38.29884,-81.2731,0.1854876836,
25161,38.06123,-81.3189,0.17846882,
25162,38.20712,-81.3844,0.17846882,
25164,38.50406,-81.1937,0.1914696334,
25165,38.14907,-81.6531,0.1766936178,
25168,38.56394,-81.8773,0.1875813132,
25169,38.12788,-81.7629,0.182087559,
25173,38.07519,-81.219,0.1757876048,
25174,37.86115,-81.4138,0.1628520643,
25177,38.36928,-81.8502,0.1878602927,
25180,37.78961,-81.4332,0.1628520643,
25181,38.04962,-81.6348,0.1766936178,
25183,37.9074,-81.7975,0.1756749799,
25185,38.22149,-81.2359,0.1758006651,
25186,38.17113,-81.2981,0.17846882,
25187,38.72617,-82.0188,0.1839647924,
25193,38.01672,-81.5509,0.1766936178,
25201,38.3489,-81.4865,0.1854901918,
25202,38.31593,-81.8537,0.1878602927,
25203,38.02125,-81.8816,0.18221344,
25204,37.91546,-81.6091,0.1642959774,
25205,38.01841,-81.7893,0.18221344,
25206,37.9596,-81.693,0.1642959774,
25208,37.84579,-81.6428,0.1642959774,
25209,37.96271,-81.5286,0.1642959774,
25211,38.46107,-80.8793,0.1959830334,
25213,38.50776,-81.918,0.1876310681,
25214,38.18947,-81.5513,0.1766936178,
25231,38.60464,-81.591,0.1906954626,
25234,38.81291,-81.1234,0.1879005969,
25235,38.66939,-81.0887,0.1931337555,
25239,38.84616,-81.8394,0.1834777484,
25241,38.78427,-81.808,0.1834777484,
25243,38.67841,-81.4822,0.1868645648,
25244,38.77068,-81.5424,0.1820589523,
25245,38.69916,-81.7393,0.1904772343,
25247,39.001,-81.9899,0.17892625,
25248,38.64255,-81.6145,0.1906954626,
25251,38.62119,-81.2317,0.1931337555,
25252,38.88345,-81.5368,0.1820589523,
25253,38.91947,-81.9669,0.1834777484,
25259,38.67465,-81.2484,0.190407598,
25260,39.01653,-82.0247,0.1747009183,
25261,38.83027,-81.0889,0.1879005969,
25262,38.90751,-81.8322,0.1834777484,
25264,38.85547,-81.8952,0.1834777484,
25265,38.98129,-81.9736,0.1834777484,
25266,38.60224,-81.1589,0.1931337555,
25267,38.85778,-80.9419,0.1966194212,
25268,38.73969,-81.107,0.19268361,
25270,38.88174,-81.434,0.1817091475,
25271,38.78845,-81.6863,0.1820589523,
25275,38.92451,-81.6169,0.1820589523,
25276,38.78803,-81.332,0.1817091475,
25285,38.54723,-81.1129,0.1931337555,
25286,38.62098,-81.3973,0.1868645648,
25287,38.96158,-82.0483,0.1828821808,
25301,38.35123,-81.6276,0.1857819239,
25302,38.39053,-81.5988,0.1857819239,
25303,38.36033,-81.6868,0.1857819239,
25304,38.30521,-81.5904,0.1857819239,
25305,38.33682,-81.6131,0.1857819239,
25306,38.31071,-81.4909,0.1855258603,
25309,38.31177,-81.7572,0.1874472879,
25311,38.36308,-81.5536,0.1857819239,
25312,38.46156,-81.656,0.1857819239,
25313,38.41547,-81.757,0.1874258899,
25314,38.29705,-81.6546,0.1857819239,
25315,38.21032,-81.5799,0.1766936178,
25320,38.54124,-81.6271,0.1906954626,
25387,38.38523,-81.6642,0.1857819239,
25401,39.45642,-77.9727,0.1524922778,
25403,39.4842,-78.0073,0.1423250011,
25404,39.48631,-77.8978,0.1524970177,
25405,39.40892,-77.9624,0.1524922778,
25411,39.55497,-78.22,0.1439989949,
25413,39.31632,-78.053,0.1398035501,
25414,39.25273,-77.8706,0.1528308612,
25419,39.58286,-77.8849,0.1530483216,
25420,39.38095,-78.1197,0.1398035501,
25421,39.37821,-78.1638,0.1398035501,
25422,39.55812,-78.3589,0.1419373547,
25425,39.27613,-77.7918,0.1524922778,
25427,39.52608,-78.091,0.1439989949,
25428,39.37407,-78.0273,0.1398035501,
25430,39.34024,-77.939,0.1524922778,
25431,39.48682,-78.5728,0.1373231997,
25432,39.29562,-77.7866,0.1524922778,
25434,39.45797,-78.4504,0.1358988494,
25437,39.4225,-78.5762,0.1372737318,
25438,39.31853,-77.8645,0.1524922778,
25442,39.37157,-77.8318,0.1524922778,
25443,39.43835,-77.8148,0.1524922778,
25444,39.43543,-78.5208,0.1372737318,
25446,39.24013,-77.9571,0.1532832402,
25501,38.16035,-81.9558,0.18221344,
25502,38.66501,-82.1102,0.1839647924,
25503,38.60835,-82.1167,0.1839647924,
25504,38.37297,-82.2667,0.1888945957,
25505,38.01967,-82.0308,0.1892451023,
25506,38.20826,-82.1867,0.1892451023,
25507,38.39945,-82.5519,0.1913541322,
25508,37.96388,-82.0139,0.1875171103,
25510,38.38832,-82.066,0.189123552,
25511,38.03194,-82.3564,0.1918587267,
25512,38.17784,-82.3206,0.1918587267,
25514,38.08136,-82.5168,0.1934625318,
25515,38.75731,-82.1526,0.1830861667,
25517,38.10989,-82.4537,0.1918587267,
25520,38.55773,-82.179,0.1839647924,
25521,38.22915,-81.9864,0.18227338,
25523,38.27934,-82.0675,0.189123552,
25524,38.01309,-82.1171,0.1892157063,
25526,38.3984,-81.9828,0.1878602927,
25529,38.15573,-81.8245,0.18221344,
25530,38.35629,-82.5634,0.1913541322,
25534,38.08065,-82.2778,0.1918587267,
25535,38.30772,-82.4341,0.1888945957,
25537,38.53399,-82.2693,0.1833569765,
25540,38.15709,-82.1391,0.1892451023,
25541,38.45884,-82.1271,0.189123552,
25544,38.23078,-82.1102,0.1892451023,
25545,38.45847,-82.2246,0.189123552,
25547,37.92627,-81.9537,0.1756749799,
25550,38.86655,-82.0749,0.1828821808,
25555,38.23525,-82.5591,0.1934625318,
25557,38.09923,-82.1626,0.1892451023,
25559,38.32753,-82.2318,0.189123552,
25560,38.44736,-81.8991,0.1878602927,
25564,38.26302,-81.8884,0.1877608961,
25565,38.10998,-81.9663,0.18221344,
25567,38.21971,-81.8729,0.18221344,
25570,38.23508,-82.4193,0.1918587267,
25571,38.2947,-82.1563,0.189123552,
25573,38.22725,-81.9455,0.18221344,
25601,37.86255,-82.0026,0.1829615327,
25606,37.76641,-81.8288,0.1756749799,
25607,37.78125,-81.7708,0.1756749799,
25608,37.57512,-81.8917,0.1698573336,
25611,37.6832,-81.8707,0.1698573336,
25612,37.76396,-81.9806,0.175646642,
25617,37.74549,-81.8028,0.1715782182,
25621,37.63149,-81.8964,0.1698573336,
25624,37.90393,-81.9716,0.1756749799,
25625,37.82237,-82.0921,0.187575076,
25628,37.7657,-81.8624,0.1756749799,
25630,37.79821,-81.6816,0.1642959774,
25632,37.76292,-81.9368,0.1755423069,
25634,37.73017,-81.8246,0.1698573336,
25635,37.71937,-81.8726,0.1698573336,
25637,37.85086,-82.0281,0.187575076,
25638,37.74423,-82.0513,0.1807521383,
25639,37.88674,-81.9591,0.1756749799,
25644,37.70191,-82.0011,0.1746168543,
25646,37.83187,-81.8935,0.1756749799,
25647,37.786,-81.9874,0.1760135523,
25649,37.87166,-82.0849,0.187575076,
25650,37.68358,-81.7877,0.1698573336,
25651,37.57142,-81.9662,0.1698573336,
25652,37.78702,-82.0487,0.187575076,
25653,37.8287,-81.9944,0.178798541,
25654,37.80302,-81.874,0.1756749799,
25661,37.71062,-82.2538,0.1846923019,
25666,37.9203,-82.2943,0.1917201549,
25667,37.70619,-82.2738,0.1877593716,
25669,37.93186,-82.4519,0.1917201549,
25670,37.7385,-82.1559,0.178895282,
25671,37.90411,-82.2028,0.187575076,
25672,37.57017,-82.1004,0.1784593244,
25674,37.87114,-82.3467,0.1917201549,
25676,37.82509,-82.2297,0.187575076,
25678,37.59564,-82.0819,0.1784593244,
25685,37.79592,-82.3143,0.1917201549,
25688,37.63952,-82.1583,0.1784593244,
25690,37.69124,-82.1551,0.1784593244,
25692,37.61804,-82.0738,0.1784593244,
25696,37.66116,-82.0715,0.1784593244,
25699,37.96297,-82.3149,0.1917201549,
25701,38.36809,-82.4113,0.1888945957,
25702,38.43825,-82.3334,0.1888945957,
25703,38.42201,-82.4183,0.1888945957,
25704,38.34969,-82.5069,0.190840061,
25705,38.40636,-82.3628,0.1888945957,
25755,38.42359,-82.428,0.1888945957,
25801,37.83805,-81.2702,0.1628520643,
25810,37.58355,-81.3495,0.1583454524,
25811,37.60835,-81.3065,0.1583454524,
25812,38.14048,-81.1151,0.1757876048,
25813,37.78309,-81.1,0.1610119998,
25817,37.76393,-81.4219,0.1628301124,
25818,37.8608,-81.1925,0.1610119998,
25820,37.50812,-81.1355,0.1556720369,
25823,37.66626,-81.1823,0.1565711439,
25825,37.64736,-81.0886,0.1565711439,
25826,37.57291,-81.3657,0.1583454524,
25827,37.73869,-81.2537,0.158007559,
25831,37.95645,-80.9404,0.1518275753,
25832,37.72637,-81.1049,0.1565711439,
25836,37.78693,-81.278,0.1628520643,
25837,38.06041,-81.0383,0.1757876048,
25839,37.78091,-81.3823,0.1628520643,
25840,38.04001,-81.1144,0.1757876048,
25841,37.55325,-81.0906,0.1565711439,
25843,37.62129,-81.1413,0.1565711439,
25844,37.81056,-81.3702,0.1628520643,
25845,37.70291,-81.5111,0.1614740575,
25846,37.92476,-81.1663,0.1610119998,
25848,37.71427,-81.4312,0.1583454524,
25849,37.73175,-81.278,0.1583454524,
25851,37.80177,-81.2615,0.1627640638,
25853,37.64616,-81.2783,0.1583454524,
25854,38.12629,-80.9754,0.1786633412,
25855,37.94052,-81.153,0.1610119998,
25857,37.61443,-81.2329,0.1565711439,
25862,38.08448,-81.0519,0.1757876048,
25864,37.87948,-81.0178,0.1610119998,
25865,37.73076,-81.3521,0.1583454524,
25866,38.00883,-81.1574,0.1737314845,
25868,38.07172,-80.9646,0.1786633412,
25870,37.63931,-81.3813,0.1583454524,
25871,37.76917,-81.2117,0.1610119998,
25873,37.75136,-81.2152,0.1590282897,
25875,37.66907,-81.4596,0.1583454524,
25876,37.63677,-81.4473,0.1583454524,
25878,37.71303,-81.2246,0.1565711439,
25879,37.98048,-81.1045,0.1610119998,
25880,37.87672,-81.201,0.1610119998,
25882,37.60359,-81.3989,0.1583454524,
25901,37.93575,-81.1124,0.1610119998,
25902,37.56301,-81.2112,0.1565711439,
25904,37.9128,-81.2521,0.1621173015,
25907,37.8593,-81.072,0.1610119998,
25908,37.66782,-81.2443,0.1570368679,
25909,37.83687,-81.2019,0.1610119998,
25911,37.75232,-81.1785,0.1592387055,
25913,37.70781,-81.473,0.1583454524,
25915,37.61575,-81.2869,0.1583454524,
25916,37.67818,-81.4902,0.1586886422,
25917,37.97944,-81.2502,0.1619647267,
25918,37.74575,-81.0099,0.156705033,
25920,37.68646,-81.3366,0.1583454524,
25921,37.69181,-81.2588,0.158098546,
25922,37.47147,-81.0997,0.1508956487,
25928,37.55481,-81.3413,0.1583454524,
25932,37.75623,-81.3028,0.1617669452,
25936,37.92917,-81.0311,0.1610119998,
25938,38.15993,-81.0345,0.1757876048,
25942,38.02691,-80.9884,0.1785258101,
25943,37.59657,-81.3491,0.1583454524,
25951,37.65535,-80.872,0.1438816205,
25958,38.02156,-80.7608,0.1786921428,
25962,37.97044,-80.8098,0.1518275753,
25966,37.7975,-80.7673,0.1518275753,
25969,37.61657,-81.009,0.1549247228,
25971,37.48001,-80.9782,0.1394549146,
25972,38.03576,-80.7222,0.1790743445,
25976,37.84372,-80.8622,0.1518275753,
25977,37.80819,-80.9057,0.1518275753,
25978,37.62861,-80.9414,0.1438816205,
25979,37.5126,-80.9174,0.1437556752,
25981,38.08321,-80.7027,0.1790743445,
25984,38.01409,-80.6026,0.1790213964,
25985,37.75752,-80.8304,0.1503303966,
25986,37.89395,-80.8174,0.1518275753,
25989,37.67864,-81.0459,0.1565711439,
26003,40.0693,-80.6508,0.1593927195,
26030,40.21662,-80.6597,0.1593927195,
26031,40.00236,-80.7199,0.1611417096,
26032,40.18646,-80.5502,0.1593927195,
26033,39.8284,-80.5799,0.1637727107,
26034,40.59404,-80.5526,0.152969344,
26035,40.3482,-80.5552,0.1572171782,
26036,39.98406,-80.5434,0.1637727107,
26037,40.3344,-80.5849,0.1572171782,
26038,39.96329,-80.726,0.1637727107,
26039,39.81641,-80.6697,0.1637727107,
26040,39.98389,-80.731,0.1637727107,
26041,39.89764,-80.7107,0.1637727107,
26047,40.53223,-80.5837,0.152969344,
26050,40.60108,-80.6265,0.152969344,
26055,39.75338,-80.774,0.1655924654,
26056,40.5211,-80.5702,0.152969344,
26058,40.18622,-80.6645,0.1593927195,
26059,40.07156,-80.5938,0.1593927195,
26060,40.10465,-80.5465,0.1593927195,
26062,40.42189,-80.5612,0.1572171782,
26070,40.25008,-80.5804,0.1582920637,
26074,40.16889,-80.5981,0.1593927195,
26075,40.19748,-80.6457,0.1593927195,
26101,39.23394,-81.5748,0.169580095,
26104,39.27413,-81.4778,0.1659334064,
26105,39.32949,-81.5227,0.1681429297,
26133,39.11973,-81.6697,0.169580095,
