zip,lat,lng,average precip mm/hr,average temp (K),average temp (C),average temp (F)
06880,41.14379,-73.347,0.1426250751,287.211256,14.21125603,57.58026085
06883,41.22842,-73.3726,0.1426250751,287.211256,14.21125603,57.58026085
06890,41.14639,-73.2894,0.1426250751,287.211256,14.21125603,57.58026085
06896,41.3051,-73.3914,0.1407824948,286.1110554,13.11105537,55.59989967
06897,41.20705,-73.4401,0.1426250751,287.211256,14.21125603,57.58026085
06901,41.05349,-73.5385,0.1367547616,286.9235783,13.92357826,57.06244087
06902,41.05949,-73.5475,0.1367547616,286.9235783,13.92357826,57.06244087
06903,41.13571,-73.5721,0.1367547616,286.9235783,13.92357826,57.06244087
06905,41.08792,-73.5435,0.1367547616,286.9235783,13.92357826,57.06244087
06906,41.07244,-73.5222,0.1367547616,286.9235783,13.92357826,57.06244087
06907,41.1021,-73.5203,0.1367547616,286.9235783,13.92357826,57.06244087
07001,40.58342,-74.2699,0.1205303068,287.4201736,14.42017365,57.95631256
07002,40.66681,-74.1158,0.1239620879,287.9220047,14.9220047,58.85960846
07003,40.80976,-74.1868,0.1243441477,287.0886364,14.0886364,57.35954552
07004,40.88282,-74.3041,0.1210579611,286.5624123,13.56241226,56.41234207
07005,40.92738,-74.4171,0.1210579611,286.5624123,13.56241226,56.41234207
07006,40.85221,-74.2817,0.1210579611,286.5624123,13.56241226,56.41234207
07008,40.58489,-74.2284,0.1239620879,287.9220047,14.9220047,58.85960846
07009,40.85651,-74.2287,0.1243441477,287.0886364,14.0886364,57.35954552
07010,40.82217,-73.9879,0.1310956188,287.504473,14.50447296,58.10805133
07011,40.8801,-74.1445,0.1243441477,287.0886364,14.0886364,57.35954552
07012,40.84694,-74.1596,0.1243441477,287.0886364,14.0886364,57.35954552
07013,40.86935,-74.1727,0.1243441477,287.0886364,14.0886364,57.35954552
07014,40.83162,-74.1353,0.1243441477,287.0886364,14.0886364,57.35954552
07016,40.65678,-74.3035,0.1205303068,287.4201736,14.42017365,57.95631256
07017,40.77192,-74.2071,0.1243441477,287.0886364,14.0886364,57.35954552
07018,40.75572,-74.2179,0.1242480512,287.3073806,14.30738059,57.75328505
07020,40.82374,-73.974,0.1313847894,287.5222836,14.52228355,58.1401104
07021,40.82708,-74.2798,0.1210579611,286.5624123,13.56241226,56.41234207
07022,40.81821,-74.0022,0.1271555719,287.2617976,14.26179762,57.67123571
07023,40.64171,-74.3858,0.1205303068,287.4201736,14.42017365,57.95631256
07024,40.85088,-73.9713,0.1313847894,287.5222836,14.52228355,58.1401104
07026,40.87914,-74.1085,0.1243441477,287.0886364,14.0886364,57.35954552
07027,40.65132,-74.3231,0.1205303068,287.4201736,14.42017365,57.95631256
07028,40.80421,-74.2043,0.1243441477,287.0886364,14.0886364,57.35954552
07029,40.74377,-74.1539,0.1240540817,287.7302922,14.73029216,58.5145259
07030,40.7451,-74.0282,0.1240751029,287.6848089,14.68480887,58.43265597
07031,40.78745,-74.1273,0.1243441477,287.0886364,14.0886364,57.35954552
07032,40.75281,-74.1202,0.1242004682,287.4117246,14.41172461,57.94110429
07033,40.67812,-74.289,0.1205303068,287.4201736,14.42017365,57.95631256
07034,40.87953,-74.3797,0.1210579611,286.5624123,13.56241226,56.41234207
07035,40.925,-74.3046,0.1210579611,286.5624123,13.56241226,56.41234207
07036,40.62526,-74.2392,0.1237216011,287.8868382,14.88683819,58.79630875
07039,40.78554,-74.3291,0.1210579611,286.5624123,13.56241226,56.41234207
07040,40.73302,-74.2712,0.1205303068,287.4201736,14.42017365,57.95631256
07041,40.72301,-74.3007,0.1205303068,287.4201736,14.42017365,57.95631256
07042,40.81382,-74.2178,0.1243441477,287.0886364,14.0886364,57.35954552
07043,40.84411,-74.2004,0.1243441477,287.0886364,14.0886364,57.35954552
07044,40.83228,-74.2431,0.1236572973,286.9786496,13.97864955,57.1615692
07045,40.90736,-74.3671,0.1210579611,286.5624123,13.56241226,56.41234207
07046,40.89067,-74.4407,0.1210579611,286.5624123,13.56241226,56.41234207
07047,40.79376,-74.0242,0.1243441477,287.0886364,14.0886364,57.35954552
07050,40.76817,-74.2348,0.1243441477,287.0886364,14.0886364,57.35954552
07052,40.78928,-74.2628,0.1211329035,286.5744129,13.57441295,56.4339433
07054,40.85527,-74.4024,0.1210579611,286.5624123,13.56241226,56.41234207
07055,40.85746,-74.1282,0.1243441477,287.0886364,14.0886364,57.35954552
07057,40.85355,-74.1069,0.1243441477,287.0886364,14.0886364,57.35954552
07058,40.86701,-74.3428,0.1210579611,286.5624123,13.56241226,56.41234207
07059,40.63199,-74.5146,0.1219822196,287.1697006,14.16970062,57.50546112
07060,40.61606,-74.4216,0.1205303068,287.4201736,14.42017365,57.95631256
07062,40.63174,-74.4039,0.1205303068,287.4201736,14.42017365,57.95631256
07063,40.60524,-74.4462,0.1205303068,287.4201736,14.42017365,57.95631256
07064,40.56865,-74.2464,0.1227911868,287.7507833,14.75078325,58.55140986
07065,40.60765,-74.2807,0.1205303068,287.4201736,14.42017365,57.95631256
07066,40.62061,-74.3134,0.1205303068,287.4201736,14.42017365,57.95631256
07067,40.59255,-74.3148,0.1205303068,287.4201736,14.42017365,57.95631256
07068,40.82077,-74.3086,0.1210579611,286.5624123,13.56241226,56.41234207
07069,40.64249,-74.4396,0.1205303068,287.4201736,14.42017365,57.95631256
07070,40.82034,-74.1057,0.1243441477,287.0886364,14.0886364,57.35954552
07071,40.79646,-74.1099,0.1243441477,287.0886364,14.0886364,57.35954552
07072,40.82472,-74.0613,0.1243441477,287.0886364,14.0886364,57.35954552
07073,40.81792,-74.0854,0.1243441477,287.0886364,14.0886364,57.35954552
07074,40.83877,-74.0571,0.1243441477,287.0886364,14.0886364,57.35954552
07075,40.85076,-74.0878,0.1243441477,287.0886364,14.0886364,57.35954552
07076,40.63308,-74.3739,0.1205303068,287.4201736,14.42017365,57.95631256
07077,40.55415,-74.2549,0.1215454423,287.5686174,14.56861742,58.22351135
07078,40.74196,-74.3277,0.1206190962,287.2842878,14.28428783,57.7117181
07079,40.74908,-74.2602,0.121095975,287.0751872,14.07518725,57.33533704
07080,40.57483,-74.4154,0.1205303068,287.4201736,14.42017365,57.95631256
07081,40.69949,-74.3254,0.1205303068,287.4201736,14.42017365,57.95631256
07082,40.92643,-74.3452,0.1210579611,286.5624123,13.56241226,56.41234207
07083,40.69443,-74.2692,0.1205303068,287.4201736,14.42017365,57.95631256
07086,40.76761,-74.0169,0.1243441477,287.0886364,14.0886364,57.35954552
07087,40.76723,-74.0324,0.1243441477,287.0886364,14.0886364,57.35954552
07088,40.71832,-74.2838,0.1205303068,287.4201736,14.42017365,57.95631256
07090,40.65172,-74.3433,0.1205303068,287.4201736,14.42017365,57.95631256
07092,40.68106,-74.3604,0.1205303068,287.4201736,14.42017365,57.95631256
07093,40.78675,-74.0087,0.1253238983,287.1489812,14.14898119,57.46816614
07094,40.78109,-74.0659,0.1243441477,287.0886364,14.0886364,57.35954552
07095,40.55358,-74.2874,0.1205303068,287.4201736,14.42017365,57.95631256
07102,40.73576,-74.1734,0.123962807,287.9220047,14.9220047,58.85960846
07103,40.73886,-74.1953,0.1239888613,287.8699711,14.86997108,58.76594794
07104,40.76735,-74.1683,0.1243441477,287.0886364,14.0886364,57.35954552
07105,40.72266,-74.1387,0.1239620879,287.9220047,14.9220047,58.85960846
07106,40.74177,-74.2305,0.1240226135,287.7980097,14.79800968,58.63641743
07107,40.76181,-74.1865,0.1243284559,287.1284919,14.12849194,57.43128549
07108,40.72306,-74.2004,0.1239620879,287.9220047,14.9220047,58.85960846
07109,40.79502,-74.1616,0.1243441477,287.0886364,14.0886364,57.35954552
07110,40.81926,-74.1572,0.1243441477,287.0886364,14.0886364,57.35954552
07111,40.72426,-74.2317,0.1239620879,287.9220047,14.9220047,58.85960846
07112,40.71137,-74.2116,0.1239620879,287.9220047,14.9220047,58.85960846
07114,40.70018,-74.1662,0.1239620879,287.9220047,14.9220047,58.85960846
07201,40.67237,-74.1764,0.1239620879,287.9220047,14.9220047,58.85960846
07202,40.6531,-74.2168,0.1239620879,287.9220047,14.9220047,58.85960846
07203,40.65269,-74.2599,0.1208832488,287.4717845,14.47178452,58.04921214
07204,40.66532,-74.2666,0.1205303068,287.4201736,14.42017365,57.95631256
07205,40.69612,-74.2286,0.1239620879,287.9220047,14.9220047,58.85960846
07206,40.65238,-74.1839,0.1239620879,287.9220047,14.9220047,58.85960846
07208,40.67434,-74.225,0.1239620879,287.9220047,14.9220047,58.85960846
07302,40.71894,-74.0446,0.1239620879,287.9220047,14.9220047,58.85960846
07304,40.71741,-74.0764,0.1239620879,287.9220047,14.9220047,58.85960846
07305,40.69839,-74.0816,0.1239620879,287.9220047,14.9220047,58.85960846
07306,40.73674,-74.0713,0.123968813,287.9113027,14.91130275,58.84034495
07307,40.75192,-74.0543,0.1241870604,287.441155,14.44115497,57.99407895
07310,40.72893,-74.0339,0.1239620879,287.9220047,14.9220047,58.85960846
07311,40.71878,-74.0293,0.1239620879,287.9220047,14.9220047,58.85960846
07401,41.03321,-74.1333,0.1241341806,286.4456959,13.44569588,56.20225258
07403,41.02059,-74.3324,0.1225638941,286.0818653,13.08186531,55.54735756
07405,40.98646,-74.383,0.1210707982,286.5583159,13.55831594,56.40496868
07407,40.90493,-74.1201,0.1243441477,287.0886364,14.0886364,57.35954552
07410,40.93587,-74.1177,0.1243441477,287.0886364,14.0886364,57.35954552
07416,41.10892,-74.5889,0.1216103587,286.0127125,13.01271248,55.42288246
07417,41.00859,-74.2084,0.1241633989,286.5351652,13.53516518,56.36329733
07418,41.2387,-74.4873,0.1227128003,286.0659742,13.06597417,55.5187535
07419,41.15394,-74.5711,0.1216103587,286.0127125,13.01271248,55.42288246
07420,41.02926,-74.3028,0.1225638941,286.0818653,13.08186531,55.54735756
07421,41.1624,-74.3559,0.1225638941,286.0818653,13.08186531,55.54735756
07422,41.17984,-74.4418,0.1225638941,286.0818653,13.08186531,55.54735756
07423,41.00007,-74.0972,0.1242379206,286.7633582,13.76335818,56.77404472
07424,40.88361,-74.2059,0.1243441477,287.0886364,14.0886364,57.35954552
07430,41.08157,-74.1856,0.1241341806,286.4456959,13.44569588,56.20225258
07432,40.99516,-74.1411,0.1242820386,286.8984518,13.89845184,57.01721332
07435,41.0425,-74.4416,0.1225638941,286.0818653,13.08186531,55.54735756
07436,41.03135,-74.2408,0.12394487,286.4018332,13.40183321,56.12329977
07438,41.0287,-74.5204,0.1216103587,286.0127125,13.01271248,55.42288246
07439,41.0769,-74.5973,0.1216103587,286.0127125,13.01271248,55.42288246
07440,40.94668,-74.2942,0.1210579611,286.5624123,13.56241226,56.41234207
07442,41.0024,-74.2859,0.1219800596,286.2681684,13.26816836,55.88270304
07444,40.96782,-74.3072,0.1210579611,286.5624123,13.56241226,56.41234207
07446,41.05944,-74.1453,0.1241341806,286.4456959,13.44569588,56.20225258
07450,40.98219,-74.1128,0.1243441477,287.0886364,14.0886364,57.35954552
07452,40.96008,-74.125,0.1243441477,287.0886364,14.0886364,57.35954552
07456,41.10647,-74.2749,0.1225638941,286.0818653,13.08186531,55.54735756
07457,40.99212,-74.3125,0.1213113673,286.4815497,13.48154972,56.26678949
07458,41.04583,-74.0971,0.1241341806,286.4456959,13.44569588,56.20225258
07460,41.11341,-74.4901,0.1224658276,286.0747533,13.07475328,55.5345559
07461,41.24213,-74.6065,0.1222984424,285.9383698,12.93836978,55.2890656
07462,41.19873,-74.4891,0.1224970738,286.0770193,13.07701933,55.53863479
07463,41.01334,-74.1259,0.1241368769,286.4539524,13.45395239,56.21711431
07465,41.05015,-74.2985,0.1225638941,286.0818653,13.08186531,55.54735756
07470,40.94805,-74.245,0.1234088233,286.9388609,13.93886088,57.08994958
07480,41.08713,-74.3779,0.1225638941,286.0818653,13.08186531,55.54735756
07481,40.99891,-74.1676,0.1242478692,286.7938219,13.79382187,56.82887937
07501,40.9125,-74.171,0.1243441477,287.0886364,14.0886364,57.35954552
07502,40.91903,-74.1946,0.1243441477,287.0886364,14.0886364,57.35954552
07503,40.89768,-74.1535,0.1243441477,287.0886364,14.0886364,57.35954552
07504,40.912,-74.1412,0.1243441477,287.0886364,14.0886364,57.35954552
07505,40.91694,-74.1722,0.1243441477,287.0886364,14.0886364,57.35954552
07506,40.95794,-74.1582,0.1243441477,287.0886364,14.0886364,57.35954552
07508,40.95448,-74.1842,0.1243441477,287.0886364,14.0886364,57.35954552
07512,40.90385,-74.2212,0.1243441477,287.0886364,14.0886364,57.35954552
07513,40.90565,-74.1487,0.1243441477,287.0886364,14.0886364,57.35954552
07514,40.92596,-74.1445,0.1243441477,287.0886364,14.0886364,57.35954552
07522,40.92413,-74.1793,0.1243441477,287.0886364,14.0886364,57.35954552
07524,40.93226,-74.1567,0.1243441477,287.0886364,14.0886364,57.35954552
07601,40.8891,-74.0461,0.1243441477,287.0886364,14.0886364,57.35954552
07603,40.87507,-74.0293,0.1243441477,287.0886364,14.0886364,57.35954552
07604,40.86166,-74.0741,0.1243441477,287.0886364,14.0886364,57.35954552
07605,40.86362,-73.9899,0.1307207103,287.4813816,14.4813816,58.06648687
07606,40.85783,-74.0518,0.1243441477,287.0886364,14.0886364,57.35954552
07607,40.90249,-74.0634,0.1243441477,287.0886364,14.0886364,57.35954552
07608,40.85297,-74.0605,0.1243441477,287.0886364,14.0886364,57.35954552
07620,40.96165,-73.9198,0.1313847894,287.5222836,14.52228355,58.1401104
07621,40.92357,-73.9982,0.128406566,287.3388488,14.33884884,57.80992791
07624,40.97329,-73.9604,0.1313847894,287.5222836,14.52228355,58.1401104
07626,40.94054,-73.9596,0.1313847894,287.5222836,14.52228355,58.1401104
07627,40.95504,-73.9568,0.1313847894,287.5222836,14.52228355,58.1401104
07628,40.94524,-73.9923,0.1301291187,287.4449443,14.44494429,58.00089972
07630,40.97484,-74.024,0.1243441477,287.0886364,14.0886364,57.35954552
07631,40.89161,-73.9737,0.1313847894,287.5222836,14.52228355,58.1401104
07632,40.88227,-73.9467,0.1313847894,287.5222836,14.52228355,58.1401104
07640,40.9899,-73.9804,0.1315375887,287.4362656,14.4362656,57.98527808
07641,40.96224,-73.9976,0.1285733653,287.3491223,14.34912234,57.8284202
07642,41.00742,-74.044,0.1241737426,286.5668389,13.56683888,56.42030999
07643,40.84635,-74.0388,0.1243441477,287.0886364,14.0886364,57.35954552
07644,40.87836,-74.0815,0.1243441477,287.0886364,14.0886364,57.35954552
07645,41.05293,-74.0499,0.1241341806,286.4456959,13.44569588,56.20225258
07646,40.93368,-74.0196,0.1243441477,287.0886364,14.0886364,57.35954552
07647,41.00674,-73.9426,0.1326661865,286.8009241,13.80092406,56.84166332
07648,40.99335,-73.951,0.1317404242,287.3220798,14.32207979,57.77974363
07649,40.95622,-74.0314,0.1243441477,287.0886364,14.0886364,57.35954552
07650,40.84716,-73.9966,0.1289007282,287.3692853,14.36928527,57.86471349
07652,40.94553,-74.0712,0.1243441477,287.0886364,14.0886364,57.35954552
07656,41.03524,-74.0423,0.1241341806,286.4456959,13.44569588,56.20225258
07657,40.83127,-74.0147,0.1243441477,287.0886364,14.0886364,57.35954552
07660,40.85434,-74.0201,0.1243441477,287.0886364,14.0886364,57.35954552
07661,40.92697,-74.0387,0.1243441477,287.0886364,14.0886364,57.35954552
07662,40.90698,-74.0791,0.1243441477,287.0886364,14.0886364,57.35954552
07663,40.90328,-74.0955,0.1243441477,287.0886364,14.0886364,57.35954552
07666,40.88998,-74.0107,0.1248928704,287.1224333,14.12243332,57.42037998
07670,40.91758,-73.9532,0.1313847894,287.5222836,14.52228355,58.1401104
07675,41.00918,-74.0043,0.1268336145,286.5809496,13.58094961,56.4457093
07676,40.98843,-74.0636,0.1243325952,287.0532615,14.0532615,57.2958707
07677,41.0253,-74.0604,0.1241341806,286.4456959,13.44569588,56.20225258
07701,40.36046,-74.0787,0.1240335415,288.5692539,15.56925392,60.02465706
07702,40.32489,-74.06,0.1240335415,288.5692539,15.56925392,60.02465706
07703,40.31411,-74.046,0.1240335415,288.5692539,15.56925392,60.02465706
07704,40.36176,-74.0393,0.1240335415,288.5692539,15.56925392,60.02465706
07711,40.2379,-74.0076,0.1262637225,288.8261779,15.82617785,60.48712013
07712,40.24805,-74.0553,0.1245063114,288.7029844,15.70298441,60.26537193
07716,40.40237,-74.0353,0.1240335415,288.5692539,15.56925392,60.02465706
07717,40.19129,-74.0166,0.1248364237,288.7963619,15.79636192,60.43345146
07718,40.42045,-74.0849,0.1240335415,288.5692539,15.56925392,60.02465706
07719,40.16864,-74.0727,0.1248364237,288.7963619,15.79636192,60.43345146
07720,40.20176,-74.0128,0.1250231359,288.8013673,15.80136728,60.4424611
07721,40.43556,-74.2356,0.1240335415,288.5692539,15.56925392,60.02465706
07722,40.28765,-74.1675,0.1240335415,288.5692539,15.56925392,60.02465706
07723,40.25016,-74.0008,0.1284207063,288.7816765,15.78167652,60.40701774
07724,40.29801,-74.0752,0.1240335415,288.5692539,15.56925392,60.02465706
07726,40.28318,-74.3423,0.1226637885,288.2009068,15.20090675,59.36163216
07727,40.20352,-74.1586,0.1248364237,288.7963619,15.79636192,60.43345146
07728,40.22522,-74.2845,0.1237702027,288.5897465,15.58974648,60.06154366
07730,40.42611,-74.1742,0.1240335415,288.5692539,15.56925392,60.02465706
07731,40.15014,-74.2032,0.1248364237,288.7963619,15.79636192,60.43345146
07732,40.43115,-73.9919,0.131690086,288.7502696,15.75026958,60.35048524
07733,40.37683,-74.1726,0.1240335415,288.5692539,15.56925392,60.02465706
07734,40.44309,-74.1352,0.1240335415,288.5692539,15.56925392,60.02465706
07735,40.44108,-74.2028,0.1240335415,288.5692539,15.56925392,60.02465706
07737,40.40953,-74.0644,0.1240335415,288.5692539,15.56925392,60.02465706
07738,40.33918,-74.1284,0.1240335415,288.5692539,15.56925392,60.02465706
07739,40.33569,-74.0345,0.1240335415,288.5692539,15.56925392,60.02465706
07740,40.29581,-73.9919,0.131690086,288.7502696,15.75026958,60.35048524
07746,40.31675,-74.2503,0.1233405523,288.3828987,15.38289872,59.68921769
07747,40.41312,-74.2521,0.1232269749,288.352356,15.35235604,59.63424087
07748,40.39524,-74.1157,0.1240335415,288.5692539,15.56925392,60.02465706
07750,40.33639,-73.9863,0.1331606561,288.7850367,15.78503673,60.41306611
07751,40.36191,-74.2582,0.1228807836,288.25926,15.25925999,59.46666798
07753,40.21184,-74.0742,0.1248364237,288.7963619,15.79636192,60.43345146
07755,40.26351,-74.0234,0.1240403855,288.5711899,15.57118986,60.02814174
07756,40.21184,-74.0083,0.1261334388,288.8311321,15.83113214,60.49603785
07757,40.31583,-74.0186,0.1240335415,288.5692539,15.56925392,60.02465706
07758,40.431,-74.103,0.1240335415,288.5692539,15.56925392,60.02465706
07760,40.37053,-74.005,0.1266536634,288.6311987,15.63119872,60.13615769
07762,40.15294,-74.0359,0.1248364237,288.7963619,15.79636192,60.43345146
07764,40.28832,-74.0185,0.1240335415,288.5692539,15.56925392,60.02465706
07801,40.93167,-74.5464,0.1222129819,286.5140686,13.5140686,56.32532349
07803,40.87819,-74.6,0.1222129819,286.5140686,13.5140686,56.32532349
07820,40.93104,-74.8042,0.1234735285,286.4074478,13.40744781,56.13340607
07821,40.96461,-74.7481,0.1227461989,286.4689675,13.46896753,56.24414155
07822,41.1409,-74.7037,0.1216103587,286.0127125,13.01271248,55.42288246
07823,40.82589,-75.0378,0.1331908482,285.9954777,12.99547768,55.39185982
07825,40.98308,-74.9623,0.1234735285,286.4074478,13.40744781,56.13340607
07826,41.17633,-74.7904,0.1232391757,285.676548,12.676548,54.81778641
07827,41.28918,-74.7435,0.1258634467,285.4896438,12.48964381,54.48135886
07828,40.88559,-74.7524,0.1229848277,286.4487836,13.44878358,56.20781045
07830,40.72099,-74.8003,0.1236596751,287.0626888,14.06268883,57.31283989
07831,40.73909,-74.9468,0.1236451675,287.0167719,14.01677191,57.23018943
07832,40.94755,-75.0639,0.1331908482,285.9954777,12.99547768,55.39185982
07833,40.89422,-75.0698,0.1331908482,285.9954777,12.99547768,55.39185982
07834,40.88752,-74.4869,0.121078292,286.5615613,13.56156131,56.41081036
07836,40.84767,-74.7016,0.1222129819,286.5140686,13.5140686,56.32532349
07838,40.88925,-74.9104,0.1234735285,286.4074478,13.40744781,56.13340607
07840,40.86034,-74.8319,0.1234735285,286.4074478,13.40744781,56.13340607
07842,40.94477,-74.5007,0.1216833576,286.5362361,13.53623615,56.36522507
07843,40.93989,-74.6593,0.1222129819,286.5140686,13.5140686,56.32532349
07844,40.90861,-74.9696,0.1234735285,286.4074478,13.40744781,56.13340607
07846,40.96694,-74.8767,0.1234735285,286.4074478,13.40744781,56.13340607
07847,40.8856,-74.6237,0.1222129819,286.5140686,13.5140686,56.32532349
07848,41.10339,-74.6831,0.1216103587,286.0127125,13.01271248,55.42288246
07849,40.96861,-74.6107,0.1222129819,286.5140686,13.5140686,56.32532349
07850,40.90716,-74.6616,0.1222129819,286.5140686,13.5140686,56.32532349
07851,41.19883,-74.8592,0.1232391757,285.676548,12.676548,54.81778641
07852,40.88374,-74.6653,0.1222129819,286.5140686,13.5140686,56.32532349
07853,40.78785,-74.7832,0.1234735285,286.4074478,13.40744781,56.13340607
07856,40.9189,-74.6336,0.1222129819,286.5140686,13.5140686,56.32532349
07857,40.89733,-74.7,0.1222129819,286.5140686,13.5140686,56.32532349
07860,41.0595,-74.8116,0.1232391757,285.676548,12.676548,54.81778641
07863,40.81515,-74.9656,0.1234735285,286.4074478,13.40744781,56.13340607
07865,40.78722,-74.8985,0.1234735285,286.4074478,13.40744781,56.13340607
07866,40.9531,-74.4864,0.1210678069,286.5620002,13.56200017,56.4116003
07869,40.84528,-74.5807,0.1222129819,286.5140686,13.5140686,56.32532349
07870,40.80535,-74.823,0.1234735285,286.4074478,13.40744781,56.13340607
07871,41.04666,-74.6279,0.1216103587,286.0127125,13.01271248,55.42288246
07874,40.9285,-74.7099,0.1222129819,286.5140686,13.5140686,56.32532349
07876,40.85302,-74.6563,0.1222129819,286.5140686,13.5140686,56.32532349
07878,40.87152,-74.4783,0.1210579611,286.5624123,13.56241226,56.41234207
07880,40.874,-74.885,0.1234735285,286.4074478,13.40744781,56.13340607
07881,41.12213,-74.9325,0.1232391757,285.676548,12.676548,54.81778641
07882,40.75327,-75.0075,0.1311700034,286.4004406,13.40044064,56.12079315
07885,40.93172,-74.5769,0.1222129819,286.5140686,13.5140686,56.32532349
07901,40.71462,-74.366,0.1205303068,287.4201736,14.42017365,57.95631256
07920,40.68374,-74.5544,0.1219822196,287.1697006,14.16970062,57.50546112
07921,40.65599,-74.6771,0.1219822196,287.1697006,14.16970062,57.50546112
07922,40.67525,-74.4281,0.1205303068,287.4201736,14.42017365,57.95631256
07924,40.727,-74.5894,0.1219822196,287.1697006,14.16970062,57.50546112
07926,40.80029,-74.5688,0.1222129819,286.5140686,13.5140686,56.32532349
07927,40.82085,-74.4548,0.1210579611,286.5624123,13.56241226,56.41234207
07928,40.7262,-74.4138,0.1205303068,287.4201736,14.42017365,57.95631256
07930,40.78222,-74.6864,0.1222129819,286.5140686,13.5140686,56.32532349
07931,40.70791,-74.6573,0.1219822196,287.1697006,14.16970062,57.50546112
07932,40.77717,-74.3925,0.1210579611,286.5624123,13.56241226,56.41234207
07933,40.69198,-74.4666,0.1205303068,287.4201736,14.42017365,57.95631256
07934,40.72044,-74.6816,0.1219822196,287.1697006,14.16970062,57.50546112
07935,40.7371,-74.453,0.1205423401,287.4050752,14.40507522,57.9291354
07936,40.81918,-74.3638,0.1210579611,286.5624123,13.56241226,56.41234207
07939,40.66723,-74.5522,0.1219822196,287.1697006,14.16970062,57.50546112
07940,40.76006,-74.4189,0.1210081923,286.6506288,13.65062884,56.57113191
07945,40.78065,-74.5993,0.1222129819,286.5140686,13.5140686,56.32532349
07946,40.67698,-74.5114,0.1219023346,287.1834818,14.18348177,57.53026718
07950,40.84569,-74.4827,0.1210579611,286.5624123,13.56241226,56.41234207
07960,40.78452,-74.4981,0.1215465402,286.5419627,13.54196268,56.37553282
07961,40.78105,-74.4352,0.1210579611,286.5624123,13.56241226,56.41234207
07970,40.80831,-74.5727,0.1222129819,286.5140686,13.5140686,56.32532349
07974,40.69732,-74.4032,0.1205303068,287.4201736,14.42017365,57.95631256
07976,40.72747,-74.477,0.1205303068,287.4201736,14.42017365,57.95631256
07977,40.70969,-74.6479,0.1219822196,287.1697006,14.16970062,57.50546112
07979,40.71225,-74.7258,0.1219822196,287.1697006,14.16970062,57.50546112
07980,40.6765,-74.4947,0.1209273205,287.3516838,14.35168384,57.83303092
07981,40.82375,-74.4203,0.1210579611,286.5624123,13.56241226,56.41234207
08001,39.55423,-75.3568,0.1186793855,288.8005581,15.80055809,60.44100456
08002,39.93142,-75.0252,0.1239492555,288.7490139,15.7490139,60.34822502
08003,39.88334,-74.9719,0.1322295417,288.860218,15.86021805,60.54839249
08004,39.75494,-74.8301,0.1321268521,288.9272708,15.92727076,60.66908736
08005,39.75503,-74.3063,0.1342915517,288.9018927,15.9018927,60.62340686
08006,39.75299,-74.1095,0.1356449349,289.1206285,16.12062855,61.01713139
08007,39.86509,-75.0538,0.1239492555,288.7490139,15.7490139,60.34822502
08008,39.62188,-74.2242,0.13895618,289.2863159,16.28631592,61.31536865
08009,39.76154,-74.9328,0.1322096908,288.87318,15.87318001,60.57172401
08010,40.05484,-74.9141,0.1241191012,288.2482452,15.24824524,59.44684143
08011,39.97504,-74.7137,0.1330244134,288.8766766,15.87667656,60.57801781
08012,39.78409,-75.0559,0.1239492555,288.7490139,15.7490139,60.34822502
08014,39.81186,-75.3629,0.1214196405,288.351923,15.35192299,59.63346138
08015,39.92981,-74.5397,0.1330244134,288.8766766,15.87667656,60.57801781
08016,40.06926,-74.832,0.1241191012,288.2482452,15.24824524,59.44684143
08019,39.76733,-74.5278,0.1330244134,288.8766766,15.87667656,60.57801781
08020,39.79674,-75.2227,0.1239492555,288.7490139,15.7490139,60.34822502
08021,39.80604,-75.0003,0.1280403568,288.8039573,15.80395734,60.44712322
08022,40.06516,-74.7091,0.124035202,288.4771347,15.4771347,59.85884247
08023,39.68825,-75.4976,0.1190337919,288.7140712,15.71407116,60.28532809
08026,39.83329,-74.9657,0.1322295417,288.860218,15.86021805,60.54839249
08027,39.82883,-75.2935,0.1214196405,288.351923,15.35192299,59.63346138
08028,39.69336,-75.1195,0.1216048643,288.9771633,15.97716331,60.75889397
08029,39.84097,-75.0672,0.1239492555,288.7490139,15.7490139,60.34822502
08030,39.89023,-75.1178,0.1239492555,288.7490139,15.7490139,60.34822502
08031,39.86655,-75.0941,0.1239492555,288.7490139,15.7490139,60.34822502
08032,39.78048,-75.0595,0.1239492555,288.7490139,15.7490139,60.34822502
08033,39.89332,-75.0372,0.1239492555,288.7490139,15.7490139,60.34822502
08034,39.90593,-74.9994,0.128334608,288.8079091,15.80790913,60.45423644
08035,39.87914,-75.0644,0.1239492555,288.7490139,15.7490139,60.34822502
08036,39.97669,-74.8371,0.1322295417,288.860218,15.86021805,60.54839249
08037,39.63272,-74.7723,0.1318687501,289.0958023,16.09580231,60.97244415
08038,39.47391,-75.4885,0.1198173462,289.2791114,16.27911136,61.30240045
08039,39.68662,-75.2766,0.1186793855,288.8005581,15.80055809,60.44100456
08041,40.03852,-74.6826,0.124035202,288.4771347,15.4771347,59.85884247
08042,40.01363,-74.662,0.1241118287,288.4805405,15.48054052,59.86497293
08043,39.84502,-74.9549,0.1322295417,288.860218,15.86021805,60.54839249
08045,39.86722,-75.0291,0.1239492555,288.7490139,15.7490139,60.34822502
08046,40.02787,-74.8871,0.1241191012,288.2482452,15.24824524,59.44684143
08048,39.95644,-74.8063,0.1322295417,288.860218,15.86021805,60.54839249
